api_number,depth_top,depth_bot,thickness,porosity
42-427-34128,1947.672,2173.224,225.552,0.15
42-427-34129,1802.892,2354.58,551.688,0.15
42-427-34151,394.4112,720.2424,325.8312,0.15
42-427-34216,1311.8592,2225.04,913.1808,0.15
42-427-34236,1040.892,1532.2296,491.3376,0.15
42-427-34244,1072.5912,1651.7112,579.12,0.15
42-427-34246,1005.84,1463.04,457.2,0.15
42-427-34247,1055.2176,1792.224,737.0064,0.15
42-427-34252,1743.456,2206.1424,462.6864,0.15
42-427-34271,1554.48,2767.584,1213.104,0.15
42-427-34283,365.76,213.36,-152.4,0.15
42-427-34340,1234.44,1621.536,387.096,0.15
42-427-34356,1554.48,2008.632,454.152,0.15
42-427-34368,1562.1,1975.104,413.004,0.15
42-427-34373,1112.52,1676.4,563.88,0.15
42-427-34391,1557.528,2036.064,478.536,0.15
42-427-34445,1386.84,2089.7088,702.8688,0.15
42-427-34484,944.88,1049.4264,104.5464,0.15
42-427-34497,883.92,1049.1216,165.2016,0.15
42-427-34515,563.88,1203.96,640.08,0.15
42-427-34527,883.92,1222.248,338.328,0.15
42-427-34528,944.88,1127.76,182.88,0.15
42-427-34532,944.88,1127.76,182.88,0.15
42-427-34590,1216.152,1821.18,605.028,0.15
42-427-34595,1115.8728,1670.304,554.4312,0.15
42-427-34612,1028.0904,1549.2984,521.208,0.15
42-427-34625,1263.396,1734.312,470.916,0.15
42-427-34645,1128.0648,1572.768,444.7032,0.15
42-427-34646,1170.432,1645.92,475.488,0.15
42-427-34652,336.1944,509.016,172.8216,0.15
42-427-34655,914.4,1057.656,143.256,0.15
42-427-34662,1681.2768,1761.4392,80.1624,0.15
42-427-34665,609.6,2690.7744,2081.1744,0.15
42-427-34666,1228.0392,1680.3624,452.3232,0.15
42-427-34671,1066.8,1737.36,670.56,0.15
42-427-34673,1167.384,1641.9576,474.5736,0.15
42-427-34678,609.6,2692.6032,2083.0032,0.15
42-427-34680,1569.72,1885.7976,316.0776,0.15
42-427-34684,957.072,1659.9408,702.8688,0.15
42-427-34687,1569.72,1889.76,320.04,0.15
42-427-34690,780.288,1347.216,566.928,0.15
42-427-34691,1241.1456,1684.02,442.8744,0.15
42-427-34692,1226.5152,1749.8568,523.3416,0.15
42-427-34695,1508.76,1798.32,289.56,0.15
42-427-34697,959.5104,1694.688,735.1776,0.15
42-427-34698,1158.24,1691.64,533.4,0.15
42-427-34699,853.44,295.656,-557.784,0.15
42-427-34701,1063.1424,1376.172,313.0296,0.15
42-427-34708,1248.4608,1691.9448,443.484,0.15
42-427-34712,1461.2112,2438.0952,976.884,0.15
42-427-34716,609.6,2468.88,1859.28,0.15
42-427-34722,1569.72,1885.7976,316.0776,0.15
42-427-34725,1505.712,1557.528,51.816,0.15
42-427-34736,1118.616,1731.264,612.648,0.15
42-427-34737,1078.992,1730.9592,651.9672,0.15
42-427-34738,1119.2256,1752.6,633.3744,0.15
42-427-34739,1085.088,1755.648,670.56,0.15
42-427-34740,771.7536,1103.376,331.6224,0.15
42-427-34741,957.072,1673.0472,715.9752,0.15
42-427-34742,1116.1776,1773.936,657.7584,0.15
42-427-34743,1065.5808,1756.2576,690.6768,0.15
42-427-34745,1298.448,1653.54,355.092,0.15
42-427-34747,1064.3616,1752.6,688.2384,0.15
42-427-34751,1706.88,2508.1992,801.3192,0.15
42-427-34761,883.92,1222.248,338.328,0.15
42-427-34762,1036.0152,1753.5144,717.4992,0.15
42-427-34764,1075.3344,1669.0848,593.7504,0.15
42-427-34766,1073.2008,1761.744,688.5432,0.15
42-427-34767,1051.8648,1787.652,735.7872,0.15
42-427-34768,1085.088,1704.1368,619.0488,0.15
42-427-34770,282.8544,335.28,52.4256,0.15
42-427-34772,1095.756,1705.356,609.6,0.15
42-427-34773,990.6,1707.4896,716.8896,0.15
42-427-34774,771.144,834.5424,63.3984,0.15
42-427-34775,895.1976,1502.0544,606.8568,0.15
42-427-34777,883.92,1222.248,338.328,0.15
42-427-34779,1041.8064,1773.936,732.1296,0.15
42-427-34781,1002.792,1751.3808,748.5888,0.15
42-427-34782,1020.4704,1764.1824,743.712,0.15
42-427-34783,1103.376,1411.224,307.848,0.15
42-427-34784,1002.792,1941.2712,938.4792,0.15
42-427-34785,1295.4,1664.208,368.808,0.15
42-427-34786,1438.656,1862.328,423.672,0.15
42-427-34789,1267.968,1498.7016,230.7336,0.15
42-427-34790,1077.468,1761.744,684.276,0.15
42-427-34791,1078.992,1612.392,533.4,0.15
42-427-34794,1082.04,1615.44,533.4,0.15
42-457-00354,929.64,1277.112,347.472,0.15
42-457-00368,925.068,1267.968,342.9,0.15
42-457-30378,1274.9784,1490.472,215.4936,0.15
42-457-30438,1112.52,1432.56,320.04,0.15
42-457-30634,1112.52,1420.368,307.848,0.15
42-457-30743,968.0448,1377.696,409.6512,0.15
42-457-30786,957.072,1292.352,335.28,0.15
42-457-30790,835.152,1149.096,313.944,0.15
42-457-30796,944.88,730.6056,-214.2744,0.15
42-457-30807,888.492,1399.3368,510.8448,0.15
42-457-30812,1108.8624,1562.1,453.2376,0.15
42-457-30814,739.14,1160.3736,421.2336,0.15
42-457-30837,787.2984,1541.3736,754.0752,0.15
42-457-30838,787.2984,1541.3736,754.0752,0.15
42-457-30844,744.3216,978.408,234.0864,0.15
42-457-30848,575.4624,1143,567.5376,0.15
42-457-30851,953.4144,1560.576,607.1616,0.15
42-457-30856,739.14,762,22.86,0.15
42-457-30857,910.7424,1184.4528,273.7104,0.15
42-457-30858,999.744,1220.724,220.98,0.15
42-457-30866,999.744,1220.724,220.98,0.15
42-457-30870,999.744,1220.724,220.98,0.15
42-457-30871,701.04,762,60.96,0.15
42-457-30872,999.744,1220.724,220.98,0.15
42-457-30878,789.432,789.432,0,0.15
42-457-30879,944.88,763.524,-181.356,0.15
42-457-30881,1066.8,1219.2,152.4,0.15
42-457-30884,701.04,762,60.96,0.15
42-457-30885,1371.6,1435.608,64.008,0.15
42-457-30886,427.0248,1158.5448,731.52,0.15
42-457-30889,1213.104,762,-451.104,0.15
42-457-30890,1213.104,762,-451.104,0.15
42-457-30897,402.336,704.088,301.752,0.15
42-457-30900,609.6,827.532,217.932,0.15
42-457-30905,701.04,762,60.96,0.15
42-457-30907,685.8,914.4,228.6,0.15
42-469-01388,1034.796,1487.424,452.628,0.15
42-469-03216,1645.92,2286,640.08,0.15
42-469-30343,1082.04,1510.5888,428.5488,0.15
42-469-30409,701.04,1094.232,393.192,0.15
42-469-30436,601.98,1222.248,620.268,0.15
42-469-30476,569.976,755.904,185.928,0.15
42-469-30632,805.2816,1194.2064,388.9248,0.15
42-469-31258,1831.848,1920.24,88.392,0.15
42-469-31613,1066.8,1493.52,426.72,0.15
42-469-31699,998.22,1187.196,188.976,0.15
42-469-31792,1066.8,1493.52,426.72,0.15
42-469-31816,1066.8,1493.52,426.72,0.15
42-469-31847,994.2576,1158.24,163.9824,0.15
42-469-31864,1508.76,1935.48,426.72,0.15
42-469-31894,1051.56,1493.52,441.96,0.15
42-469-31916,931.164,1359.408,428.244,0.15
42-469-32017,1066.8,1508.76,441.96,0.15
42-469-32046,548.64,1463.04,914.4,0.15
42-469-32058,1341.12,2026.92,685.8,0.15
42-469-32066,1078.992,1511.808,432.816,0.15
42-469-32081,1653.54,2026.92,373.38,0.15
42-469-32089,975.36,1463.04,487.68,0.15
42-469-32109,1082.04,1510.5888,428.5488,0.15
42-469-32117,883.92,1554.48,670.56,0.15
42-469-32129,776.9352,1227.7344,450.7992,0.15
42-469-32153,1039.368,1509.9792,470.6112,0.15
42-469-32158,2072.64,2072.64,0,0.15
42-469-32167,1036.32,1505.712,469.392,0.15
42-469-32172,989.076,1319.1744,330.0984,0.15
42-469-32173,853.44,1036.32,182.88,0.15
42-469-32239,883.92,1493.52,609.6,0.15
42-469-32286,904.6464,1444.752,540.1056,0.15
42-469-32294,1647.1392,2221.992,574.8528,0.15
42-469-32295,1112.52,1463.04,350.52,0.15
42-469-32300,883.92,1158.24,274.32,0.15
42-469-32307,883.92,1158.24,274.32,0.15
42-469-32315,1041.1968,1502.664,461.4672,0.15
42-469-32324,1037.5392,1505.712,468.1728,0.15
42-469-32327,807.72,1303.02,495.3,0.15
42-469-32360,594.36,1289.304,694.944,0.15
42-469-32365,1951.9392,2334.768,382.8288,0.15
42-469-32373,1064.3616,1500.2256,435.864,0.15
42-469-32382,904.6464,1444.752,540.1056,0.15
42-469-32439,1097.28,1499.616,402.336,0.15
42-469-32469,1066.8,1511.808,445.008,0.15
42-469-32493,807.72,1280.16,472.44,0.15
42-469-32496,1749.552,2036.064,286.512,0.15
42-469-32509,1085.3928,1543.2024,457.8096,0.15
42-469-32522,853.44,1478.28,624.84,0.15
42-469-32538,1093.9272,1542.288,448.3608,0.15
42-469-32542,990.6,1356.36,365.76,0.15
42-469-32563,984.504,1345.692,361.188,0.15
42-469-32564,1280.16,1767.84,487.68,0.15
42-469-32580,1085.088,1536.192,451.104,0.15
42-469-32588,1331.976,1625.8032,293.8272,0.15
42-469-32598,762,1186.2816,424.2816,0.15
42-469-32603,1141.1712,1604.4672,463.296,0.15
42-469-32608,1359.408,2103.12,743.712,0.15
42-469-32616,1066.8,1493.52,426.72,0.15
42-469-32619,1047.9024,1499.616,451.7136,0.15
42-469-32630,1004.316,1223.772,219.456,0.15
42-469-32633,990.6,1338.072,347.472,0.15
42-469-32635,1066.8,1493.52,426.72,0.15
42-469-32642,913.4856,1250.8992,337.4136,0.15
42-469-32650,1280.16,1767.84,487.68,0.15
42-469-32660,1036.32,1493.52,457.2,0.15
42-469-32661,1052.7792,1494.7392,441.96,0.15
42-469-32695,1082.04,1513.6368,431.5968,0.15
42-469-32704,1085.6976,1538.9352,453.2376,0.15
42-469-32714,1048.512,1572.1584,523.6464,0.15
42-469-32725,1097.28,1544.4216,447.1416,0.15
42-469-32736,1418.844,1709.3184,290.4744,0.15
42-469-32753,2133.6,2133.6,0,0.15
42-469-32754,820.5216,1128.3696,307.848,0.15
42-469-32755,1203.96,1493.52,289.56,0.15
42-469-32758,681.228,1318.26,637.032,0.15
42-469-32776,1030.224,1484.376,454.152,0.15
42-469-32785,678.18,1219.2,541.02,0.15
42-469-32788,1036.32,1493.52,457.2,0.15
42-469-32799,1051.56,1502.664,451.104,0.15
42-469-32816,2164.08,2164.08,0,0.15
42-469-32854,1202.436,1613.0016,410.5656,0.15
42-469-32856,1176.528,1508.76,332.232,0.15
42-469-32895,518.16,1063.752,545.592,0.15
42-469-32954,2136.9528,2136.9528,0,0.15
42-469-32962,841.248,1344.168,502.92,0.15
42-469-32986,1051.56,1478.28,426.72,0.15
42-469-32987,1073.8104,1509.6744,435.864,0.15
42-469-32992,899.16,1319.784,420.624,0.15
42-469-33018,1037.844,1485.9,448.056,0.15
42-469-33027,883.92,1210.056,326.136,0.15
42-469-33033,1069.848,1505.1024,435.2544,0.15
42-469-33034,1046.3784,1511.5032,465.1248,0.15
42-469-33124,762,1219.2,457.2,0.15
42-469-33199,1078.0776,1532.2296,454.152,0.15
42-469-33260,670.56,1066.8,396.24,0.15
42-469-33321,874.776,1064.3616,189.5856,0.15
42-469-33410,1030.224,1481.328,451.104,0.15
42-469-33416,1252.728,1542.288,289.56,0.15
42-469-33441,1158.24,1648.968,490.728,0.15
42-469-33446,1569.72,2619.756,1050.036,0.15
42-469-33470,1569.72,2619.756,1050.036,0.15
42-469-33542,951.5856,1265.2248,313.6392,0.15
42-469-33546,1491.6912,1491.6912,0,0.15
42-469-33650,1066.8,1493.52,426.72,0.15
42-469-33653,762,1493.52,731.52,0.15
42-469-33666,731.52,914.4,182.88,0.15
42-469-33680,1066.8,1493.52,426.72,0.15
42-469-33683,723.9,1066.8,342.9,0.15
42-469-33700,1464.2592,1780.6416,316.3824,0.15
42-469-33707,859.536,1136.904,277.368,0.15
42-469-33710,731.52,914.4,182.88,0.15
42-469-33726,1037.844,1505.712,467.868,0.15
42-469-33741,1037.844,1505.712,467.868,0.15
42-469-33749,724.8144,1066.8,341.9856,0.15
42-469-33757,944.88,1313.688,368.808,0.15
42-469-33759,1037.844,1505.712,467.868,0.15
42-469-33760,1037.844,1505.712,467.868,0.15
42-469-33779,1045.464,1505.712,460.248,0.15
42-469-33789,746.76,944.88,198.12,0.15
42-469-33808,734.568,1075.944,341.376,0.15
42-469-33810,915.924,975.36,59.436,0.15
42-469-33819,731.52,1127.76,396.24,0.15
42-469-33842,883.92,1036.32,152.4,0.15
42-469-33878,1843.4304,2164.6896,321.2592,0.15
42-469-33927,966.216,1298.448,332.232,0.15
42-469-33930,1588.008,1036.32,-551.688,0.15
42-469-33932,1823.9232,2164.08,340.1568,0.15
42-469-33945,975.36,1280.16,304.8,0.15
42-469-33950,1588.008,1036.32,-551.688,0.15
42-469-33957,1502.664,1524,21.336,0.15
42-469-33965,1498.092,1524,25.908,0.15
42-469-33970,883.92,1036.32,152.4,0.15
42-469-33980,1588.008,1036.32,-551.688,0.15
42-469-33987,1588.008,1036.32,-551.688,0.15
42-469-34006,1588.008,1036.32,-551.688,0.15
42-469-34011,848.868,1159.764,310.896,0.15
42-469-34023,1843.4304,2164.6896,321.2592,0.15
42-469-34079,1368.552,1798.32,429.768,0.15
42-469-34092,1588.008,1036.32,-551.688,0.15
42-469-34142,1042.416,1169.5176,127.1016,0.15
42-469-34154,929.64,1127.76,198.12,0.15
42-469-34165,1562.1,1036.32,-525.78,0.15
42-469-34173,843.0768,1155.8016,312.7248,0.15
42-469-34174,707.136,1115.568,408.432,0.15
42-469-34176,1127.76,1226.82,99.06,0.15
42-469-34223,701.04,1143,441.96,0.15
42-469-34243,710.184,1115.568,405.384,0.15
42-469-34281,1099.7184,1343.5584,243.84,0.15
42-469-34299,883.92,1036.32,152.4,0.15
42-469-34303,1402.08,1036.32,-365.76,0.15
42-469-34304,1103.376,1292.352,188.976,0.15
42-469-34314,1127.76,1173.48,45.72,0.15
42-469-34317,883.92,1036.32,152.4,0.15
42-469-34323,883.92,1036.32,152.4,0.15
42-469-34326,1127.76,1173.48,45.72,0.15
42-469-34350,883.92,1036.32,152.4,0.15
42-469-34351,883.92,1036.32,152.4,0.15
42-469-34352,883.92,1036.32,152.4,0.15
42-469-34353,883.92,1036.32,152.4,0.15
42-469-34358,963.7776,1116.7872,153.0096,0.15
42-469-34360,883.92,1036.32,152.4,0.15
42-469-34361,883.92,1036.32,152.4,0.15
42-469-34391,1588.008,1036.32,-551.688,0.15
42-469-34392,1588.008,1036.32,-551.688,0.15
42-469-34439,883.92,1036.32,152.4,0.15
42-469-34441,941.832,1133.856,192.024,0.15
42-469-34444,1545.336,1203.96,-341.376,0.15
42-469-34463,1229.5632,1451.4576,221.8944,0.15
42-471-30294,670.56,722.376,51.816,0.15
42-473-00114,920.496,1559.052,638.556,0.15
42-473-00184,883.6152,1371.6,487.9848,0.15
42-473-00323,914.4,1554.48,640.08,0.15
42-473-31171,868.68,1502.0544,633.3744,0.15
42-473-31173,898.8552,1536.192,637.3368,0.15
42-479-35110,382.524,382.524,0,0.15
42-481-00910,975.36,1676.4,701.04,0.15
42-481-31043,1371.6,1923.288,551.688,0.15
42-481-31212,862.584,1094.232,231.648,0.15
42-481-31537,1146.048,1523.0856,377.0376,0.15
42-481-32224,1139.952,1645.92,505.968,0.15
42-481-32251,1548.384,1822.704,274.32,0.15
42-481-32266,1374.648,1923.288,548.64,0.15
42-481-32364,1200.912,1694.688,493.776,0.15
42-481-32370,1371.6,1923.288,551.688,0.15
42-481-32396,1021.08,1578.864,557.784,0.15
42-481-32406,944.88,1530.096,585.216,0.15
42-481-32413,1371.6,1923.288,551.688,0.15
42-481-32461,1374.648,1923.288,548.64,0.15
42-481-32463,1165.86,1702.6128,536.7528,0.15
42-481-32465,1130.808,1575.816,445.008,0.15
42-481-32483,1374.648,1923.288,548.64,0.15
42-481-32487,1173.48,1703.832,530.352,0.15
42-481-32500,1394.46,1944.624,550.164,0.15
42-481-32531,1139.952,1527.048,387.096,0.15
42-481-32534,1161.288,1520.3424,359.0544,0.15
42-481-32574,1586.484,2228.6976,642.2136,0.15
42-481-32611,1234.44,1755.648,521.208,0.15
42-481-32613,1783.08,1920.24,137.16,0.15
42-481-32626,938.784,1685.544,746.76,0.15
42-481-32628,935.736,1536.192,600.456,0.15
42-481-32659,944.88,1554.48,609.6,0.15
42-481-32666,1280.16,1752.6,472.44,0.15
42-481-32673,940.308,1527.048,586.74,0.15
42-481-32682,1180.1856,1697.1264,516.9408,0.15
42-481-32712,1402.08,1929.384,527.304,0.15
42-481-32715,1133.856,1574.292,440.436,0.15
42-481-32732,1143,1658.112,515.112,0.15
42-481-32745,1311.2496,1892.1984,580.9488,0.15
42-481-32754,1234.44,1781.556,547.116,0.15
42-481-32757,1274.064,1463.04,188.976,0.15
42-481-32764,1830.0192,1963.5216,133.5024,0.15
42-481-32794,1188.72,1691.64,502.92,0.15
42-481-32817,940.308,1527.048,586.74,0.15
42-481-32819,1139.952,1533.144,393.192,0.15
42-481-32820,929.64,1497.7872,568.1472,0.15
42-481-32826,909.828,1539.24,629.412,0.15
42-481-32827,1153.668,1531.62,377.952,0.15
42-481-32829,1161.8976,1520.0376,358.14,0.15
42-481-32831,1094.232,1528.572,434.34,0.15
42-481-32835,1100.328,1530.096,429.768,0.15
42-481-32840,1097.28,1530.096,432.816,0.15
42-481-32846,1173.48,1527.048,353.568,0.15
42-481-32856,1304.544,1962.912,658.368,0.15
42-481-32858,1095.756,1527.048,431.292,0.15
42-481-32859,1170.432,1642.872,472.44,0.15
42-481-32870,1095.756,1524,428.244,0.15
42-481-32883,1155.192,1520.952,365.76,0.15
42-481-32884,1144.524,1517.904,373.38,0.15
42-481-32892,1600.2,1691.64,91.44,0.15
42-481-32893,904.0368,1520.952,616.9152,0.15
42-481-32894,954.024,1594.104,640.08,0.15
42-481-32906,1229.868,1776.3744,546.5064,0.15
42-481-32912,944.88,1531.62,586.74,0.15
42-481-32914,1115.568,1527.6576,412.0896,0.15
42-481-32931,1296.924,1889.76,592.836,0.15
42-481-32943,1158.24,1597.152,438.912,0.15
42-481-32947,947.928,1626.108,678.18,0.15
42-481-32952,1304.544,1962.912,658.368,0.15
42-481-32956,1371.6,1935.48,563.88,0.15
42-481-32965,1371.6,1950.72,579.12,0.15
42-481-32981,1493.52,1950.72,457.2,0.15
42-481-32987,1434.9984,1458.1632,23.1648,0.15
42-481-32991,1377.696,1935.48,557.784,0.15
42-481-32997,1304.544,1962.912,658.368,0.15
42-481-33002,1335.024,1905,569.976,0.15
42-481-33006,1228.344,1712.976,484.632,0.15
42-481-33007,1386.84,1965.96,579.12,0.15
42-481-33012,1379.22,2003.7552,624.5352,0.15
42-481-33025,1371.6,1950.72,579.12,0.15
42-481-33028,1417.32,1987.296,569.976,0.15
42-481-33034,1368.552,1923.288,554.736,0.15
42-481-33050,1252.728,1731.264,478.536,0.15
42-481-33069,1385.316,1959.864,574.548,0.15
42-481-33070,1330.452,1897.38,566.928,0.15
42-481-33075,1071.372,1546.86,475.488,0.15
42-481-33081,1374.648,2008.632,633.984,0.15
42-481-33086,1060.704,1543.5072,482.8032,0.15
42-481-33088,1237.488,1737.36,499.872,0.15
42-481-33100,1365.504,1950.72,585.216,0.15
42-481-33117,1237.488,1706.88,469.392,0.15
42-481-33132,1411.224,2046.4272,635.2032,0.15
42-481-33148,1463.04,1996.44,533.4,0.15
42-481-33153,1042.416,1734.9216,692.5056,0.15
42-481-33155,1595.628,2165.604,569.976,0.15
42-481-33160,600.456,1818.132,1217.676,0.15
42-481-33163,1374.648,2008.632,633.984,0.15
42-481-33166,1363.98,1940.052,576.072,0.15
42-481-33178,1234.7448,1719.6816,484.9368,0.15
42-481-33180,1203.96,1737.36,533.4,0.15
42-481-33181,1412.748,2002.536,589.788,0.15
42-481-33182,1037.2344,1711.452,674.2176,0.15
42-481-33187,1335.024,1889.76,554.736,0.15
42-481-33222,1182.624,1807.464,624.84,0.15
42-481-33225,1063.752,1691.64,627.888,0.15
42-481-33228,1371.6,1935.48,563.88,0.15
42-481-33236,1065.276,1746.504,681.228,0.15
42-481-33250,1382.268,1942.1856,559.9176,0.15
42-481-33259,1155.192,1756.2576,601.0656,0.15
42-481-33267,1405.128,1994.916,589.788,0.15
42-481-33281,1066.8,1594.104,527.304,0.15
42-481-33285,1028.7,1662.9888,634.2888,0.15
42-481-33286,1400.2512,1941.576,541.3248,0.15
42-481-33289,1021.08,1656.8928,635.8128,0.15
42-481-33302,1036.32,1679.448,643.128,0.15
42-481-33311,1027.176,1554.48,527.304,0.15
42-481-33318,1066.8,1578.864,512.064,0.15
42-481-33326,1043.94,1539.24,495.3,0.15
42-481-33335,1037.844,1578.864,541.02,0.15
42-481-33336,1040.892,1758.696,717.804,0.15
42-481-33340,1036.32,1505.712,469.392,0.15
42-481-33342,798.576,1515.4656,716.8896,0.15
42-481-33348,1155.192,1756.2576,601.0656,0.15
42-481-33349,1155.192,1756.2576,601.0656,0.15
42-481-33351,1203.96,1722.12,518.16,0.15
42-481-33372,1386.84,1953.768,566.928,0.15
42-481-33387,1155.192,1756.2576,601.0656,0.15
42-481-33409,1467.612,1856.232,388.62,0.15
42-481-33431,1152.7536,1776.984,624.2304,0.15
42-481-33447,914.4,1612.392,697.992,0.15
42-481-33456,1571.5488,1571.5488,0,0.15
42-481-33462,1112.52,1917.192,804.672,0.15
42-481-33463,1440.18,1642.2624,202.0824,0.15
42-481-33466,975.36,1594.104,618.744,0.15
42-481-33470,1112.52,1502.664,390.144,0.15
42-481-33489,1005.84,1569.72,563.88,0.15
42-481-33491,997.9152,1662.684,664.7688,0.15
42-481-33495,1025.9568,1518.8184,492.8616,0.15
42-481-33530,1100.328,1483.7664,383.4384,0.15
42-481-33558,1158.24,1508.76,350.52,0.15
42-481-33564,960.12,1584.96,624.84,0.15
42-481-33567,1005.84,1676.4,670.56,0.15
42-481-33584,1386.84,1950.72,563.88,0.15
42-481-33618,1157.6304,1688.592,530.9616,0.15
42-481-33655,1301.496,1875.1296,573.6336,0.15
42-481-33666,1082.6496,1537.716,455.0664,0.15
42-481-33674,1127.76,1667.256,539.496,0.15
42-481-33676,993.648,1659.636,665.988,0.15
42-481-33677,1554.48,1676.4,121.92,0.15
42-481-33746,1298.1432,1875.1296,576.9864,0.15
42-481-33793,1078.992,1563.3192,484.3272,0.15
42-481-33821,1161.288,1645.92,484.632,0.15
42-481-33881,1271.016,1825.752,554.736,0.15
42-481-33927,1307.592,1888.236,580.644,0.15
42-481-33950,1005.84,1569.72,563.88,0.15
42-481-33998,1288.3896,1874.52,586.1304,0.15
42-481-34044,1048.512,1399.032,350.52,0.15
42-481-34062,1100.328,1483.7664,383.4384,0.15
42-481-34082,1090.2696,1449.9336,359.664,0.15
42-481-34092,960.12,1475.232,515.112,0.15
42-481-34104,1078.992,1636.776,557.784,0.15
42-481-34122,1048.512,1410.3096,361.7976,0.15
42-481-34145,1356.36,1819.0464,462.6864,0.15
42-481-34171,1100.328,1420.368,320.04,0.15
42-481-34172,1295.4,1901.952,606.552,0.15
42-481-34183,1075.944,1531.62,455.676,0.15
42-481-34184,1365.504,1823.6184,458.1144,0.15
42-481-34194,1080.516,1535.8872,455.3712,0.15
42-481-34212,960.12,1539.24,579.12,0.15
42-481-34218,1252.728,1823.3136,570.5856,0.15
42-481-34219,1051.56,1540.764,489.204,0.15
42-481-34232,899.16,1643.1768,744.0168,0.15
42-481-34240,1298.448,1917.192,618.744,0.15
42-481-34242,1097.28,1438.656,341.376,0.15
42-481-34282,949.452,1519.428,569.976,0.15
42-481-34293,1005.84,1761.1344,755.2944,0.15
42-481-34339,1689.2016,2316.48,627.2784,0.15
42-481-34348,993.0384,1490.472,497.4336,0.15
42-481-34405,1097.28,1438.656,341.376,0.15
42-481-34548,2262.5304,2286,23.4696,0.15
42-481-34696,1365.504,2095.5,729.996,0.15
42-481-34753,853.1352,1451.7624,598.6272,0.15
