api_number,depth_top,depth_bot,thickness,porosity,coord_latitude,coord_longitude
42-457-30844,744.3216,978.408,234.0864,0.15,30.7315285,-94.3305433
42-457-30848,575.4624,1143,567.5376,0.15,30.6268944,-94.301213
42-457-30851,953.4144,1560.576,607.1616,0.15,30.558592,-94.3047551
42-457-30856,739.14,762,22.86,0.15,30.6507711,-94.3068917
42-457-30857,910.7424,1184.4528,273.7104,0.15,30.6413276,-94.1443835
42-457-30858,999.744,1220.724,220.98,0.15,30.6485478,-94.0755449
42-457-30866,999.744,1220.724,220.98,0.15,30.6464914,-94.0754369
42-457-30870,999.744,1220.724,220.98,0.15,30.6486451,-94.0735997
42-457-30871,701.04,762,60.96,0.15,30.6757066,-94.4444973
42-457-30872,999.744,1220.724,220.98,0.15,30.6468178,-94.0737151
42-457-30878,789.432,789.432,0,0.15,30.6441717,-94.1516432
42-457-30879,944.88,763.524,-181.356,0.15,30.6580841,-94.1344248
42-457-30881,1066.8,1219.2,152.4,0.15,30.6599065,-94.5180341
42-457-30884,701.04,762,60.96,0.15,30.5317524,-94.2591701
42-457-30885,1371.6,1435.608,64.008,0.15,30.5307898,-94.4917033
42-457-30886,427.0248,1158.5448,731.52,0.15,30.6740598,-94.21139
42-457-30889,1213.104,762,-451.104,0.15,30.527581,-94.2550622
42-457-30890,1213.104,762,-451.104,0.15,30.5389906,-94.5032858
42-457-30897,402.336,704.088,301.752,0.15,30.784892,-94.320587
42-457-30900,609.6,827.532,217.932,0.15,30.7563663,-94.3650627
42-457-30905,701.04,762,60.96,0.15,30.5340689,-94.26188
42-457-30907,685.8,914.4,228.6,0.15,30.766847,-94.317777
42-469-01388,1034.796,1487.424,452.628,0.15,28.7182512,-97.0818723
42-469-03216,1645.92,2286,640.08,0.15,28.6363843,-96.8715738
42-469-30343,1082.04,1510.5888,428.5488,0.15,28.7153504,-96.797639
42-469-30409,701.04,1094.232,393.192,0.15,28.9689194,-97.1403152
42-469-30436,601.98,1222.248,620.268,0.15,28.9890723,-97.0942798
42-469-30476,569.976,755.904,185.928,0.15,28.9940919,-97.094168
42-469-30632,805.2816,1194.2064,388.9248,0.15,28.8062119,-97.1708557
42-469-31258,1831.848,1920.24,88.392,0.15,28.6472795,-97.0194042
42-469-31613,1066.8,1493.52,426.72,0.15,28.7628543,-97.06147
42-469-31699,998.22,1187.196,188.976,0.15,28.8051579,-97.1749145
42-469-31792,1066.8,1493.52,426.72,0.15,28.709959,-97.1022728
42-469-31816,1066.8,1493.52,426.72,0.15,28.6923312,-97.1509336
42-469-31847,994.2576,1158.24,163.9824,0.15,28.9032804,-97.231653
42-469-31864,1508.76,1935.48,426.72,0.15,28.8749915,-96.7384316
42-469-31894,1051.56,1493.52,441.96,0.15,28.6900452,-97.1503417
42-469-31916,931.164,1359.408,428.244,0.15,28.7676813,-97.1031628
42-469-32017,1066.8,1508.76,441.96,0.15,28.7068973,-97.1115653
42-469-32046,548.64,1463.04,914.4,0.15,28.7176656,-97.0976557
42-469-32058,1341.12,2026.92,685.8,0.15,28.5797145,-96.9963225
42-469-32066,1078.992,1511.808,432.816,0.15,28.7735355,-96.9941348
42-469-32081,1653.54,2026.92,373.38,0.15,28.7429191,-96.833219
42-469-32089,975.36,1463.04,487.68,0.15,28.713863,-97.1036727
42-469-32109,1082.04,1510.5888,428.5488,0.15,28.772172,-96.9966354
42-469-32117,883.92,1554.48,670.56,0.15,28.5855552,-97.1462088
42-469-32129,776.9352,1227.7344,450.7992,0.15,28.8431423,-97.1641275
42-469-32153,1039.368,1509.9792,470.6112,0.15,28.6841678,-97.1521466
42-469-32158,2072.64,2072.64,0,0.15,28.6210343,-96.9279616
42-469-32167,1036.32,1505.712,469.392,0.15,28.6863955,-97.1535483
42-469-32172,989.076,1319.1744,330.0984,0.15,28.7927353,-97.1038662
42-469-32173,853.44,1036.32,182.88,0.15,28.9059624,-97.2078736
42-469-32239,883.92,1493.52,609.6,0.15,28.6779027,-97.1553828
42-469-32286,904.6464,1444.752,540.1056,0.15,28.9377646,-96.8663429
42-469-32294,1647.1392,2221.992,574.8528,0.15,28.7406887,-96.8308817
42-469-32295,1112.52,1463.04,350.52,0.15,28.7646948,-97.0335475
42-469-32300,883.92,1158.24,274.32,0.15,28.9144498,-97.0960185
42-469-32307,883.92,1158.24,274.32,0.15,28.9185549,-97.0889289
42-469-32315,1041.1968,1502.664,461.4672,0.15,28.684207,-97.1563016
42-469-32324,1037.5392,1505.712,468.1728,0.15,28.6803983,-97.1532263
42-469-32327,807.72,1303.02,495.3,0.15,28.9392041,-96.9705778
42-469-32360,594.36,1289.304,694.944,0.15,28.940179,-96.9728191
42-469-32365,1951.9392,2334.768,382.8288,0.15,28.6302575,-96.897369
42-469-32373,1064.3616,1500.2256,435.864,0.15,28.6781342,-97.1359559
42-469-32382,904.6464,1444.752,540.1056,0.15,28.9409067,-96.8704641
42-469-32439,1097.28,1499.616,402.336,0.15,28.7815117,-97.000146
42-469-32469,1066.8,1511.808,445.008,0.15,28.6780886,-97.1309028
42-469-32493,807.72,1280.16,472.44,0.15,28.9218454,-96.9751701
42-469-32496,1749.552,2036.064,286.512,0.15,28.6197606,-96.9517683
42-469-32509,1085.3928,1543.2024,457.8096,0.15,28.6866841,-97.0981109
42-469-32522,853.44,1478.28,624.84,0.15,28.7131187,-97.1048307
42-469-32538,1093.9272,1542.288,448.3608,0.15,28.685437,-97.0939906
42-469-32542,990.6,1356.36,365.76,0.15,28.7327153,-97.1305833
42-469-32563,984.504,1345.692,361.188,0.15,28.7426345,-97.1329342
42-469-32564,1280.16,1767.84,487.68,0.15,28.5895063,-97.0251895
42-469-32580,1085.088,1536.192,451.104,0.15,28.6890927,-97.0970059
42-469-32588,1331.976,1625.8032,293.8272,0.15,28.6335192,-97.1309605
42-469-32598,762,1186.2816,424.2816,0.15,28.8590118,-97.1935814
42-469-32603,1141.1712,1604.4672,463.296,0.15,28.6697836,-97.0877
42-469-32608,1359.408,2103.12,743.712,0.15,28.6102538,-96.9379885
42-469-32616,1066.8,1493.52,426.72,0.15,28.7082569,-97.107134
42-469-32619,1047.9024,1499.616,451.7136,0.15,28.7129068,-97.0891916
42-469-32630,1004.316,1223.772,219.456,0.15,28.8375486,-97.1285824
42-469-32633,990.6,1338.072,347.472,0.15,28.7463241,-97.1323146
42-469-32635,1066.8,1493.52,426.72,0.15,28.6938253,-97.1430424
42-469-32642,913.4856,1250.8992,337.4136,0.15,29.0332801,-96.8968219
42-469-32650,1280.16,1767.84,487.68,0.15,28.5954733,-97.019921
42-469-32660,1036.32,1493.52,457.2,0.15,28.7037142,-97.1110264
42-469-32661,1052.7792,1494.7392,441.96,0.15,28.7112848,-97.0832093
42-469-32695,1082.04,1513.6368,431.5968,0.15,28.6748086,-97.136264
42-469-32704,1085.6976,1538.9352,453.2376,0.15,28.6841904,-97.1005754
42-469-32714,1048.512,1572.1584,523.6464,0.15,28.7149048,-97.0865634
42-469-32725,1097.28,1544.4216,447.1416,0.15,28.665641,-97.1208671
42-469-32736,1418.844,1709.3184,290.4744,0.15,28.9085598,-96.7954637
42-469-32753,2133.6,2133.6,0,0.15,28.7364373,-96.8574614
42-469-32754,820.5216,1128.3696,307.848,0.15,28.9423276,-97.0654074
42-469-32755,1203.96,1493.52,289.56,0.15,28.7158143,-97.0905668
42-469-32758,681.228,1318.26,637.032,0.15,28.9353515,-96.8987564
42-469-32776,1030.224,1484.376,454.152,0.15,28.7159712,-97.1000631
42-469-32785,678.18,1219.2,541.02,0.15,28.9429377,-96.8939236
42-469-32788,1036.32,1493.52,457.2,0.15,28.7153046,-97.0908978
42-469-32799,1051.56,1502.664,451.104,0.15,28.6286985,-97.1799303
42-469-32816,2164.08,2164.08,0,0.15,28.7379197,-96.8544759
42-469-32854,1202.436,1613.0016,410.5656,0.15,28.7421921,-96.9589167
42-469-32856,1176.528,1508.76,332.232,0.15,28.9559448,-96.8298041
42-469-32895,518.16,1063.752,545.592,0.15,28.8619267,-97.2686168
42-469-32954,2136.9528,2136.9528,0,0.15,28.7377286,-96.856315
42-469-32962,841.248,1344.168,502.92,0.15,28.8081124,-97.0885098
42-469-32986,1051.56,1478.28,426.72,0.15,28.7123711,-97.0955401
42-469-32987,1073.8104,1509.6744,435.864,0.15,28.6729895,-97.1393647
42-469-32992,899.16,1319.784,420.624,0.15,28.8923241,-96.9789048
42-469-33018,1037.844,1485.9,448.056,0.15,28.7063458,-97.1159112
42-469-33027,883.92,1210.056,326.136,0.15,28.7947031,-97.1677051
42-469-33033,1069.848,1505.1024,435.2544,0.15,28.6787943,-97.1319258
42-469-33034,1046.3784,1511.5032,465.1248,0.15,28.6865442,-97.1328178
42-469-33124,762,1219.2,457.2,0.15,28.9544853,-97.0661582
42-469-33199,1078.0776,1532.2296,454.152,0.15,28.6654235,-97.1441314
42-469-33260,670.56,1066.8,396.24,0.15,28.905376,-97.1823146
42-469-33321,874.776,1064.3616,189.5856,0.15,28.9108096,-97.172783
42-469-33410,1030.224,1481.328,451.104,0.15,28.7223759,-97.0883445
42-469-33416,1252.728,1542.288,289.56,0.15,28.6623643,-97.167716
42-469-33441,1158.24,1648.968,490.728,0.15,28.7432164,-96.9877575
42-469-33446,1569.72,2619.756,1050.036,0.15,28.7202108,-96.7010049
42-469-33470,1569.72,2619.756,1050.036,0.15,28.7162409,-96.6965049
42-469-33542,951.5856,1265.2248,313.6392,0.15,28.771155,-97.1474035
42-469-33546,1491.6912,1491.6912,0,0.15,28.7244011,-97.0940477
42-469-33650,1066.8,1493.52,426.72,0.15,28.7086172,-97.1067192
42-469-33653,762,1493.52,731.52,0.15,28.710802,-97.105845
42-469-33666,731.52,914.4,182.88,0.15,29.0323187,-97.0523934
42-469-33680,1066.8,1493.52,426.72,0.15,28.7099671,-97.1102032
42-469-33683,723.9,1066.8,342.9,0.15,29.0340287,-97.0490323
42-469-33700,1464.2592,1780.6416,316.3824,0.15,28.7129502,-96.7917359
42-469-33707,859.536,1136.904,277.368,0.15,29.0499285,-97.046187
42-469-33710,731.52,914.4,182.88,0.15,29.0400634,-97.0471033
42-469-33726,1037.844,1505.712,467.868,0.15,28.7127706,-97.1055446
42-469-33741,1037.844,1505.712,467.868,0.15,28.7051615,-97.108641
42-469-33749,724.8144,1066.8,341.9856,0.15,29.0365085,-97.0455732
42-469-33757,944.88,1313.688,368.808,0.15,28.8960581,-96.9117616
42-469-33759,1037.844,1505.712,467.868,0.15,28.7055594,-97.1081695
42-469-33760,1037.844,1505.712,467.868,0.15,28.7054387,-97.1082208
42-469-33779,1045.464,1505.712,460.248,0.15,28.7056503,-97.1082927
42-469-33789,746.76,944.88,198.12,0.15,29.0292328,-97.0586396
42-469-33808,734.568,1075.944,341.376,0.15,28.9323862,-97.1937321
42-469-33810,915.924,975.36,59.436,0.15,29.025599,-97.0586804
42-469-33819,731.52,1127.76,396.24,0.15,29.0158348,-97.0629824
42-469-33842,883.92,1036.32,152.4,0.15,28.7168614,-96.7958064
42-469-33878,1843.4304,2164.6896,321.2592,0.15,28.7168476,-96.866223
42-469-33927,966.216,1298.448,332.232,0.15,28.8990982,-96.9125619
42-469-33930,1588.008,1036.32,-551.688,0.15,28.6205702,-96.9953131
42-469-33932,1823.9232,2164.08,340.1568,0.15,28.7142248,-96.8664735
42-469-33945,975.36,1280.16,304.8,0.15,28.9081554,-96.9065982
42-469-33950,1588.008,1036.32,-551.688,0.15,28.6225512,-96.9931733
42-469-33957,1502.664,1524,21.336,0.15,28.7080208,-97.1036279
42-469-33965,1498.092,1524,25.908,0.15,28.7066597,-97.1066003
42-469-33970,883.92,1036.32,152.4,0.15,28.6191912,-96.9950873
42-469-33980,1588.008,1036.32,-551.688,0.15,28.6206015,-96.9895795
42-469-33987,1588.008,1036.32,-551.688,0.15,28.6221547,-96.9976922
42-469-34006,1588.008,1036.32,-551.688,0.15,28.6251731,-96.9975649
42-469-34011,848.868,1159.764,310.896,0.15,29.0482238,-97.0140397
42-469-34023,1843.4304,2164.6896,321.2592,0.15,28.7182881,-96.8640163
42-469-34079,1368.552,1798.32,429.768,0.15,28.5467634,-97.0460452
42-469-34092,1588.008,1036.32,-551.688,0.15,28.6201063,-97.0054038
42-469-34142,1042.416,1169.5176,127.1016,0.15,28.8522484,-97.0868254
42-469-34154,929.64,1127.76,198.12,0.15,29.0501681,-97.0369613
42-469-34165,1562.1,1036.32,-525.78,0.15,28.6214743,-97.0098363
42-469-34173,843.0768,1155.8016,312.7248,0.15,29.03817,-97.0155922
42-469-34174,707.136,1115.568,408.432,0.15,28.9234903,-97.0828503
42-469-34176,1127.76,1226.82,99.06,0.15,28.876185,-97.0319978
42-469-34223,701.04,1143,441.96,0.15,28.8780372,-97.1137949
42-469-34243,710.184,1115.568,405.384,0.15,28.9269926,-97.0938211
42-469-34281,1099.7184,1343.5584,243.84,0.15,28.8247719,-97.0370514
42-469-34299,883.92,1036.32,152.4,0.15,28.6506034,-96.8903014
42-469-34303,1402.08,1036.32,-365.76,0.15,28.6636944,-96.8963667
42-469-34304,1103.376,1292.352,188.976,0.15,28.8234659,-97.03977
42-469-34314,1127.76,1173.48,45.72,0.15,28.7359262,-96.7644738
42-469-34317,883.92,1036.32,152.4,0.15,28.6561423,-96.8859503
42-469-34323,883.92,1036.32,152.4,0.15,28.6575746,-96.8945655
42-469-34326,1127.76,1173.48,45.72,0.15,28.7392304,-96.7625721
42-469-34350,883.92,1036.32,152.4,0.15,28.7141071,-96.7973895
42-469-34351,883.92,1036.32,152.4,0.15,28.6594389,-96.8839941
42-469-34352,883.92,1036.32,152.4,0.15,28.6600001,-96.8874518
42-469-34353,883.92,1036.32,152.4,0.15,28.6544582,-96.89326
42-469-34358,963.7776,1116.7872,153.0096,0.15,28.92908,-97.0916261
42-469-34360,883.92,1036.32,152.4,0.15,28.6604156,-96.8887718
42-469-34361,883.92,1036.32,152.4,0.15,28.657806,-96.8867034
42-469-34391,1588.008,1036.32,-551.688,0.15,28.6259799,-97.0285407
42-469-34392,1588.008,1036.32,-551.688,0.15,28.6176515,-96.9908103
42-469-34439,883.92,1036.32,152.4,0.15,28.7385502,-96.8270665
42-469-34441,941.832,1133.856,192.024,0.15,29.0205765,-97.0859115
42-469-34444,1545.336,1203.96,-341.376,0.15,29.0825887,-96.9829552
42-469-34463,1229.5632,1451.4576,221.8944,0.15,28.7655645,-97.0291785
42-471-30294,670.56,722.376,51.816,0.15,30.5632417,-95.3756956
42-473-00114,920.496,1559.052,638.556,0.15,29.8181588,-95.8586416
42-473-00184,883.6152,1371.6,487.9848,0.15,29.8326393,-95.8807638
42-473-00323,914.4,1554.48,640.08,0.15,29.8215711,-95.8670729
42-473-31171,868.68,1502.0544,633.3744,0.15,29.8187775,-95.8679466
42-473-31173,898.8552,1536.192,637.3368,0.15,29.7883923,-95.8652305
42-479-35110,382.524,382.524,0,0.15,27.7061799,-98.8085308
42-481-00910,975.36,1676.4,701.04,0.15,29.4756535,-96.0942044
42-481-31043,1371.6,1923.288,551.688,0.15,29.2397239,-96.165167
42-481-31212,862.584,1094.232,231.648,0.15,29.5466917,-96.2503331
42-481-31537,1146.048,1523.0856,377.0376,0.15,29.3808092,-96.3071209
42-481-32224,1139.952,1645.92,505.968,0.15,29.399072,-96.1702273
42-481-32251,1548.384,1822.704,274.32,0.15,29.5575736,-96.2488594
42-481-32266,1374.648,1923.288,548.64,0.15,29.2368259,-96.174948
42-481-32364,1200.912,1694.688,493.776,0.15,29.1864057,-96.4015774
42-481-32370,1371.6,1923.288,551.688,0.15,29.2400879,-96.1802751
42-481-32396,1021.08,1578.864,557.784,0.15,29.3719817,-96.319782
42-481-32406,944.88,1530.096,585.216,0.15,29.4186758,-96.2608029
42-481-32413,1371.6,1923.288,551.688,0.15,29.240161,-96.151797
42-481-32461,1374.648,1923.288,548.64,0.15,29.239649,-96.1480601
42-481-32463,1165.86,1702.6128,536.7528,0.15,29.182662,-96.4126465
42-481-32465,1130.808,1575.816,445.008,0.15,29.4159733,-96.2679617
42-481-32483,1374.648,1923.288,548.64,0.15,29.238007,-96.155321
42-481-32487,1173.48,1703.832,530.352,0.15,29.187018,-96.3959902
42-481-32500,1394.46,1944.624,550.164,0.15,29.2380909,-96.151555
42-481-32531,1139.952,1527.048,387.096,0.15,29.4137408,-96.2700797
42-481-32534,1161.288,1520.3424,359.0544,0.15,29.4141223,-96.2726475
42-481-32574,1586.484,2228.6976,642.2136,0.15,29.0629177,-96.3454149
42-481-32611,1234.44,1755.648,521.208,0.15,29.1523299,-96.5013165
42-481-32613,1783.08,1920.24,137.16,0.15,29.2438518,-96.2203767
42-481-32626,938.784,1685.544,746.76,0.15,29.4234639,-96.2583733
42-481-32628,935.736,1536.192,600.456,0.15,29.411483,-96.2638634
42-481-32659,944.88,1554.48,609.6,0.15,29.5420403,-96.2458451
42-481-32666,1280.16,1752.6,472.44,0.15,29.186293,-96.4119466
42-481-32673,940.308,1527.048,586.74,0.15,29.4253361,-96.2547343
42-481-32682,1180.1856,1697.1264,516.9408,0.15,29.1976655,-96.3780122
42-481-32712,1402.08,1929.384,527.304,0.15,29.2673221,-96.079488
42-481-32715,1133.856,1574.292,440.436,0.15,29.4187143,-96.2656679
42-481-32732,1143,1658.112,515.112,0.15,29.2107303,-96.3796145
42-481-32745,1311.2496,1892.1984,580.9488,0.15,29.23146,-96.2408924
42-481-32754,1234.44,1781.556,547.116,0.15,29.1195878,-96.4334526
42-481-32757,1274.064,1463.04,188.976,0.15,29.3946051,-96.3057367
42-481-32764,1830.0192,1963.5216,133.5024,0.15,29.2563712,-96.0714097
42-481-32794,1188.72,1691.64,502.92,0.15,29.4764873,-96.0652892
42-481-32817,940.308,1527.048,586.74,0.15,29.4208909,-96.2526882
42-481-32819,1139.952,1533.144,393.192,0.15,29.4090967,-96.2700183
42-481-32820,929.64,1497.7872,568.1472,0.15,29.4230063,-96.2646285
42-481-32826,909.828,1539.24,629.412,0.15,29.4047496,-96.2664643
42-481-32827,1153.668,1531.62,377.952,0.15,29.3805349,-96.2975458
42-481-32829,1161.8976,1520.0376,358.14,0.15,29.3773143,-96.3046794
42-481-32831,1094.232,1528.572,434.34,0.15,29.46672,-96.1996576
42-481-32835,1100.328,1530.096,429.768,0.15,29.4491659,-96.2215361
42-481-32840,1097.28,1530.096,432.816,0.15,29.4690578,-96.1963663
42-481-32846,1173.48,1527.048,353.568,0.15,29.3887595,-96.2916865
42-481-32856,1304.544,1962.912,658.368,0.15,29.2331695,-96.2421212
42-481-32858,1095.756,1527.048,431.292,0.15,29.4505682,-96.2253773
42-481-32859,1170.432,1642.872,472.44,0.15,29.2072286,-96.3911181
42-481-32870,1095.756,1524,428.244,0.15,29.472126,-96.1947238
42-481-32883,1155.192,1520.952,365.76,0.15,29.3946714,-96.2892737
42-481-32884,1144.524,1517.904,373.38,0.15,29.3856542,-96.302042
42-481-32892,1600.2,1691.64,91.44,0.15,29.441966,-96.1956065
42-481-32893,904.0368,1520.952,616.9152,0.15,29.5424709,-96.1395907
42-481-32894,954.024,1594.104,640.08,0.15,29.4455018,-96.2199579
42-481-32906,1229.868,1776.3744,546.5064,0.15,29.124385,-96.4330768
42-481-32912,944.88,1531.62,586.74,0.15,29.4641998,-96.1979284
42-481-32914,1115.568,1527.6576,412.0896,0.15,29.4051561,-96.2740072
42-481-32931,1296.924,1889.76,592.836,0.15,29.233111,-96.2468194
42-481-32943,1158.24,1597.152,438.912,0.15,29.4189779,-96.2488145
42-481-32947,947.928,1626.108,678.18,0.15,29.4665313,-96.1944851
42-481-32952,1304.544,1962.912,658.368,0.15,29.2325057,-96.2429539
42-481-32956,1371.6,1935.48,563.88,0.15,29.2078596,-96.2250424
42-481-32965,1371.6,1950.72,579.12,0.15,29.2179522,-96.1996128
42-481-32981,1493.52,1950.72,457.2,0.15,29.2145319,-96.2162067
42-481-32987,1434.9984,1458.1632,23.1648,0.15,29.2805596,-95.9654514
42-481-32991,1377.696,1935.48,557.784,0.15,29.2164506,-96.2097467
42-481-32997,1304.544,1962.912,658.368,0.15,29.2342848,-96.2312203
42-481-33002,1335.024,1905,569.976,0.15,29.2367243,-96.2067049
42-481-33006,1228.344,1712.976,484.632,0.15,29.2935532,-96.2512644
42-481-33007,1386.84,1965.96,579.12,0.15,29.2003476,-96.2422407
42-481-33012,1379.22,2003.7552,624.5352,0.15,29.2033321,-96.2457663
42-481-33025,1371.6,1950.72,579.12,0.15,29.207832,-96.2258044
42-481-33028,1417.32,1987.296,569.976,0.15,29.1909207,-96.2378467
42-481-33034,1368.552,1923.288,554.736,0.15,29.2212438,-96.1927688
42-481-33050,1252.728,1731.264,478.536,0.15,29.2499891,-96.2931041
42-481-33069,1385.316,1959.864,574.548,0.15,29.1996833,-96.2473384
42-481-33070,1330.452,1897.38,566.928,0.15,29.2390131,-96.2101013
42-481-33075,1071.372,1546.86,475.488,0.15,29.4361103,-96.1825739
42-481-33081,1374.648,2008.632,633.984,0.15,29.2242229,-96.1882819
42-481-33086,1060.704,1543.5072,482.8032,0.15,29.4025767,-96.2189221
42-481-33088,1237.488,1737.36,499.872,0.15,29.1636883,-96.4867011
42-481-33100,1365.504,1950.72,585.216,0.15,29.2072045,-96.2318049
42-481-33117,1237.488,1706.88,469.392,0.15,29.1706351,-96.4822732
42-481-33132,1411.224,2046.4272,635.2032,0.15,29.1939607,-96.2733566
42-481-33148,1463.04,1996.44,533.4,0.15,29.2644012,-96.0604618
42-481-33153,1042.416,1734.9216,692.5056,0.15,29.3045964,-96.3456491
42-481-33155,1595.628,2165.604,569.976,0.15,29.1570923,-96.2125598
42-481-33160,600.456,1818.132,1217.676,0.15,29.2416202,-96.2783452
42-481-33163,1374.648,2008.632,633.984,0.15,29.2266241,-96.182719
42-481-33166,1363.98,1940.052,576.072,0.15,29.2137006,-96.2247307
42-481-33178,1234.7448,1719.6816,484.9368,0.15,29.1661689,-96.4846511
42-481-33180,1203.96,1737.36,533.4,0.15,29.2479593,-96.293456
42-481-33181,1412.748,2002.536,589.788,0.15,29.1930017,-96.2473965
42-481-33182,1037.2344,1711.452,674.2176,0.15,29.3144234,-96.3491948
42-481-33187,1335.024,1889.76,554.736,0.15,29.2422571,-96.2049484
42-481-33222,1182.624,1807.464,624.84,0.15,29.1950495,-96.3792181
42-481-33225,1063.752,1691.64,627.888,0.15,29.3026755,-96.3532296
42-481-33228,1371.6,1935.48,563.88,0.15,29.2257412,-96.1781876
42-481-33236,1065.276,1746.504,681.228,0.15,29.2969465,-96.3505407
42-481-33250,1382.268,1942.1856,559.9176,0.15,29.224878,-96.1739871
42-481-33259,1155.192,1756.2576,601.0656,0.15,29.309147,-96.3144326
42-481-33267,1405.128,1994.916,589.788,0.15,29.1942427,-96.2420667
42-481-33281,1066.8,1594.104,527.304,0.15,29.3110846,-96.3458995
42-481-33285,1028.7,1662.9888,634.2888,0.15,29.2916505,-96.3986675
42-481-33286,1400.2512,1941.576,541.3248,0.15,29.2236327,-96.1674339
42-481-33289,1021.08,1656.8928,635.8128,0.15,29.3083562,-96.3773255
42-481-33302,1036.32,1679.448,643.128,0.15,29.2861498,-96.3958726
42-481-33311,1027.176,1554.48,527.304,0.15,29.3112992,-96.3780244
42-481-33318,1066.8,1578.864,512.064,0.15,29.3033269,-96.342085
42-481-33326,1043.94,1539.24,495.3,0.15,29.3143213,-96.3449572
42-481-33335,1037.844,1578.864,541.02,0.15,29.3137484,-96.3540845
42-481-33336,1040.892,1758.696,717.804,0.15,29.2834028,-96.3999118
